#IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	Beta_AVG	Beta_SUM	sample	pop	super_pop	gender	PRS_Z
NA19752	7300	3252	-0.00859421	-62.7377	NA19752	MXL	AMR	female	0.5702065106855458
NA19755	7300	3271	-0.00780849	-57.002	NA19755	MXL	AMR	female	4.577376548418277
NA19756	7300	3262	-0.00827159	-60.3826	NA19756	MXL	AMR	male	2.2155656047567778
NA19758	7300	3241	-0.00860485	-62.8154	NA19758	MXL	AMR	female	0.5159224456312658
NA19759	7300	3207	-0.00835359	-60.9812	NA19759	MXL	AMR	male	1.7973617264878945
NA19761	7300	3247	-0.00790092	-57.6767	NA19761	MXL	AMR	female	4.106006423680537
NA19762	7300	3262	-0.00816621	-59.6133	NA19762	MXL	AMR	male	2.753026753357257
NA19764	7300	3278	-0.00856734	-62.5416	NA19764	MXL	AMR	female	0.7072091510606292
NA19770	7300	3282	-0.00848452	-61.937	NA19770	MXL	AMR	female	1.1296048490248238
NA19771	7300	3190	-0.00838823	-61.2341	NA19771	MXL	AMR	male	1.6206765263305298
NA19773	7300	3244	-0.00833784	-60.8662	NA19773	MXL	AMR	female	1.8777049373146937
NA19774	7300	3280	-0.00846652	-61.8056	NA19774	MXL	AMR	male	1.2214057003521386
NA19776	7300	3249	-0.00810437	-59.1619	NA19776	MXL	AMR	female	3.0683913217678356
NA19777	7300	3276	-0.00840553	-61.3604	NA19777	MXL	AMR	male	1.532438721744229
NA19779	7300	3263	-0.0079196	-57.8131	NA19779	MXL	AMR	female	4.010712389273794
NA19780	7300	3238	-0.00862289	-62.9471	NA19780	MXL	AMR	male	0.4239120033191836
NA19782	7300	3239	-0.00825863	-60.288	NA19782	MXL	AMR	female	2.2816566286195172
NA19783	7300	3264	-0.00842462	-61.4997	NA19783	MXL	AMR	male	1.4351186411514216
NA19785	7300	3267	-0.00794779	-58.0189	NA19785	MXL	AMR	female	3.866932973724618
NA19786	7300	3280	-0.00858237	-62.6513	NA19786	MXL	AMR	male	0.6305687142980253
NA19788	7300	3188	-0.0079013	-57.6795	NA19788	MXL	AMR	female	4.104050241156058
NA19789	7300	3163	-0.00824144	-60.1625	NA19789	MXL	AMR	male	2.3693355239131066
NA19792	7300	3223	-0.00840381	-61.3478	NA19792	MXL	AMR	male	1.5412415431043818
NA19794	7300	3274	-0.00854937	-62.4104	NA19794	MXL	AMR	female	0.7988702750647672
NA19795	7300	3247	-0.00862434	-62.9577	NA19795	MXL	AMR	male	0.41650645519079793
NA19818	7300	3149	-0.00734812	-53.6413	NA19818	ASW	AFR	male	6.925284623423665
NA19819	7300	3149	-0.00785405	-57.3346	NA19819	ASW	AFR	female	4.34501000997486
NA19834	7300	3179	-0.00730641	-53.3368	NA19834	ASW	AFR	male	7.138019472960711
NA19835	7300	3080	-0.00775301	-56.597	NA19835	ASW	AFR	female	4.860324377851783
NA19900	7300	3094	-0.00730175	-53.3028	NA19900	ASW	AFR	male	7.1617731179008075
NA19901	7300	3149	-0.00758405	-55.3636	NA19901	ASW	AFR	female	5.72202277988459
NA19904	7300	3165	-0.00667026	-48.6929	NA19904	ASW	AFR	male	10.382418053469983
NA19908	7300	3104	-0.00683037	-49.8617	NA19908	ASW	AFR	male	9.565851576823365
NA19909	7300	3096	-0.00625458	-45.6584	NA19909	ASW	AFR	female	12.50243086437362
NA19913	7300	3146	-0.0067304	-49.1319	NA19913	ASW	AFR	female	10.075716579096381
NA19914	7300	3087	-0.00694379	-50.6897	NA19914	ASW	AFR	female	8.987380458870417
NA19916	7300	3101	-0.00567141	-41.4013	NA19916	ASW	AFR	male	15.4765968018585
NA19917	7300	3083	-0.00644489	-47.0477	NA19917	ASW	AFR	female	11.531815013924314
NA19920	7300	3090	-0.00694745	-50.7164	NA19920	ASW	AFR	male	8.968726861226283
NA19921	7300	3171	-0.00813347	-59.3743	NA19921	ASW	AFR	female	2.9200009045538224
NA19922	7300	3162	-0.00711888	-51.9678	NA19922	ASW	AFR	male	8.09445300010755
NA19923	7300	3143	-0.00792222	-57.8322	NA19923	ASW	AFR	female	3.997368429910386
NA19982	7300	3147	-0.0074007	-54.0251	NA19982	ASW	AFR	male	6.657147890246925
NA19984	7300	3093	-0.0061123	-44.6198	NA19984	ASW	AFR	male	13.22803485363199
NA20126	7300	3159	-0.00727078	-53.0767	NA20126	ASW	AFR	male	7.319734856752448
NA20127	7300	3128	-0.00597925	-43.6485	NA20127	ASW	AFR	female	13.906620598641283
NA20274	7300	3178	-0.00792075	-57.8215	NA20274	ASW	AFR	female	4.004843841700358
NA20276	7300	3135	-0.0069967	-51.0759	NA20276	ASW	AFR	female	8.717566997815558
NA20278	7300	3130	-0.00822942	-60.0748	NA20278	ASW	AFR	male	2.430605955126237
NA20281	7300	3129	-0.00769719	-56.1895	NA20281	ASW	AFR	male	5.145018798825001
NA20282	7300	3092	-0.00761837	-55.6141	NA20282	ASW	AFR	female	5.5470143076053455
NA20287	7300	3145	-0.00679748	-49.6216	NA20287	ASW	AFR	female	9.733594228297399
NA20289	7300	3111	-0.00790953	-57.7396	NA20289	ASW	AFR	female	4.0620621805413535
NA20291	7300	3103	-0.00631333	-46.0873	NA20291	ASW	AFR	male	12.202785619820459
NA20294	7300	3072	-0.00751799	-54.8813	NA20294	ASW	AFR	female	6.058975219726017
NA20296	7300	3065	-0.00664085	-48.4782	NA20296	ASW	AFR	female	10.532415334900536
NA20298	7300	3082	-0.00724095	-52.8589	NA20298	ASW	AFR	male	7.471897911692247
NA20299	7300	3179	-0.00756471	-55.2224	NA20299	ASW	AFR	female	5.820670270047578
NA20314	7300	3254	-0.00879499	-64.2034	NA20314	ASW	AFR	female	-0.4537851772173938
NA20317	7300	3156	-0.0065989	-48.172	NA20317	ASW	AFR	female	10.746337866684586
NA20318	7300	3148	-0.00672232	-49.0729	NA20318	ASW	AFR	male	10.11693613943361
NA20320	7300	3100	-0.00734662	-53.6303	NA20320	ASW	AFR	female	6.932969626198404
NA20321	7300	3103	-0.00641805	-46.8518	NA20321	ASW	AFR	female	11.668677926976226
NA20332	7300	3074	-0.00727707	-53.1226	NA20332	ASW	AFR	female	7.28766743608332
NA20334	7300	3131	-0.00587214	-42.8666	NA20334	ASW	AFR	female	14.452884568601919
NA20339	7300	3088	-0.00622925	-45.4735	NA20339	ASW	AFR	female	12.631608774650791
NA20340	7300	3131	-0.00627184	-45.7844	NA20340	ASW	AFR	male	12.414402650772086
NA20342	7300	3173	-0.00792308	-57.8385	NA20342	ASW	AFR	male	3.9929670192303073
NA20346	7300	3143	-0.00648889	-47.3689	NA20346	ASW	AFR	male	11.30741293290199
NA20348	7300	3102	-0.00697386	-50.9092	NA20348	ASW	AFR	male	8.834029721683619
NA20351	7300	3180	-0.00681733	-49.7665	NA20351	ASW	AFR	male	9.632361782655634
NA20355	7300	3078	-0.00466675	-34.0673	NA20355	ASW	AFR	female	20.600397742760546
NA20356	7300	3122	-0.00733699	-53.56	NA20356	ASW	AFR	male	6.982083780295131
NA20357	7300	3141	-0.00689381	-50.3248	NA20357	ASW	AFR	female	9.242312960006926
NA20359	7300	3124	-0.00758005	-55.3344	NA20359	ASW	AFR	female	5.742422969068435
NA20362	7300	3114	-0.00817856	-59.7035	NA20362	ASW	AFR	male	2.690009730604415
NA20412	7300	3166	-0.00741858	-54.1556	NA20412	ASW	AFR	female	6.565975811873908
NA20502	7300	3276	-0.00839532	-61.2858	NA20502	TSI	EUR	female	1.5845570132892624
NA20503	7300	3209	-0.00840671	-61.369	NA20503	TSI	EUR	female	1.5264304468476153
NA20504	7300	3250	-0.00867644	-63.338	NA20504	TSI	EUR	female	0.15081495016965799
NA20505	7300	3251	-0.00853401	-62.2983	NA20505	TSI	EUR	female	0.8771874397055016
NA20506	7300	3225	-0.0086096	-62.8501	NA20506	TSI	EUR	female	0.4916797550600488
NA20507	7300	3265	-0.00873555	-63.7695	NA20507	TSI	EUR	female	-0.15064674958480517
NA20508	7300	3274	-0.00896423	-65.4389	NA20508	TSI	EUR	female	-1.3169507161435583
NA20509	7300	3258	-0.0086654	-63.2574	NA20509	TSI	EUR	male	0.2071250614100078
NA20510	7300	3216	-0.00903355	-65.9449	NA20510	TSI	EUR	male	-1.670460843781469
NA20511	7300	3284	-0.00870055	-63.514	NA20511	TSI	EUR	male	0.02785490577386163
NA20512	7300	3297	-0.00895241	-65.3526	NA20512	TSI	EUR	male	-1.2566583761926597
NA20513	7300	3268	-0.00840163	-61.3319	NA20513	TSI	EUR	male	1.5523498652969578
NA20514	7300	3256	-0.00875479	-63.91	NA20514	TSI	EUR	female	-0.2488051941166727
NA20515	7300	3263	-0.00887555	-64.7915	NA20515	TSI	EUR	male	-0.8646533710194773
NA20516	7300	3302	-0.00861341	-62.8779	NA20516	TSI	EUR	male	0.47225765713844087
NA20517	7300	3277	-0.00880127	-64.2493	NA20517	TSI	EUR	female	-0.4858525978865267
NA20518	7300	3270	-0.00839323	-61.2706	NA20518	TSI	EUR	male	1.5951762898507176
NA20519	7300	3233	-0.00864741	-63.1261	NA20519	TSI	EUR	male	0.2988560490757316
NA20520	7300	3282	-0.00830193	-60.6041	NA20520	TSI	EUR	male	2.060817594338202
NA20521	7300	3237	-0.00887718	-64.8034	NA20521	TSI	EUR	male	-0.8729671467485092
NA20522	7300	3278	-0.00884834	-64.5929	NA20522	TSI	EUR	female	-0.7259041391046775
NA20524	7300	3240	-0.00888463	-64.8578	NA20524	TSI	EUR	male	-0.9109729786526648
NA20525	7300	3257	-0.0087701	-64.0217	NA20525	TSI	EUR	male	-0.3268429041110487
NA20527	7300	3268	-0.00857911	-62.6275	NA20527	TSI	EUR	male	0.647196265756094
NA20528	7300	3301	-0.00868958	-63.4339	NA20528	TSI	EUR	male	0.08381569870626719
NA20529	7300	3217	-0.00896064	-65.4127	NA20529	TSI	EUR	female	-1.298646436807364
NA20530	7300	3246	-0.00870133	-63.5197	NA20530	TSI	EUR	female	0.023872677063317832
NA20531	7300	3213	-0.00858352	-62.6597	NA20531	TSI	EUR	female	0.6247001667245884
NA20532	7300	3276	-0.00867456	-63.3243	NA20532	TSI	EUR	male	0.16038627180728524
NA20533	7300	3219	-0.00899903	-65.6929	NA20533	TSI	EUR	female	-1.4944044165783923
NA20534	7300	3234	-0.00877323	-64.0446	NA20534	TSI	EUR	male	-0.34284168261482467
NA20535	7300	3268	-0.00869982	-63.5087	NA20535	TSI	EUR	female	0.03155767983805697
NA20536	7300	3258	-0.00850958	-62.1199	NA20536	TSI	EUR	male	1.0018242119794185
NA20538	7300	3248	-0.00871903	-63.6489	NA20538	TSI	EUR	male	-0.06639117370904798
NA20539	7300	3271	-0.00867325	-63.3147	NA20539	TSI	EUR	male	0.1670931833197824
NA20540	7300	3318	-0.0088619	-64.6919	NA20540	TSI	EUR	female	-0.7950691640773148
NA20541	7300	3296	-0.00877174	-64.0337	NA20541	TSI	EUR	female	-0.3352265435016714
NA20542	7300	3349	-0.00848178	-61.917	NA20542	TSI	EUR	female	1.143577581342525
NA20543	7300	3234	-0.00830151	-60.601	NA20543	TSI	EUR	male	2.0629833678474485
NA20544	7300	3331	-0.0089473	-65.3153	NA20544	TSI	EUR	male	-1.2305992304201405
NA20581	7300	3244	-0.00866973	-63.289	NA20581	TSI	EUR	male	0.18504814434803235
NA20582	7300	3246	-0.00857888	-62.6258	NA20582	TSI	EUR	female	0.6483839480030985
NA20585	7300	3232	-0.00887473	-64.7855	NA20585	TSI	EUR	female	-0.8604615513241659
NA20586	7300	3179	-0.0084411	-61.62	NA20586	TSI	EUR	male	1.351072656260432
NA20587	7300	3274	-0.00876599	-63.9917	NA20587	TSI	EUR	female	-0.3058838056344969
NA20588	7300	3238	-0.00866525	-63.2563	NA20588	TSI	EUR	male	0.20789356168747725
NA20589	7300	3198	-0.00838523	-61.2122	NA20589	TSI	EUR	female	1.6359766682184123
NA20752	7300	3241	-0.00851548	-62.163	NA20752	TSI	EUR	male	0.9717129738347696
NA20753	7300	3320	-0.00875836	-63.936	NA20753	TSI	EUR	female	-0.2669697461296902
NA20754	7300	3334	-0.00848178	-61.917	NA20754	TSI	EUR	male	1.143577581342525
NA20755	7300	3313	-0.00835521	-60.993	NA20755	TSI	EUR	male	1.7891178144204485
NA20756	7300	3267	-0.00836285	-61.0488	NA20756	TSI	EUR	female	1.7501338912540558
NA20757	7300	3272	-0.00864355	-63.0979	NA20757	TSI	EUR	female	0.31855760164369296
NA20758	7300	3262	-0.00853445	-62.3015	NA20758	TSI	EUR	male	0.8749518025346692
NA20759	7300	3263	-0.00839738	-61.3009	NA20759	TSI	EUR	male	1.5740076003893981
NA20760	7300	3279	-0.00848463	-61.9378	NA20760	TSI	EUR	female	1.129045939732112
NA20761	7300	3270	-0.00835044	-60.9582	NA20761	TSI	EUR	female	1.8134303686532562
NA20762	7300	3335	-0.00893721	-65.2416	NA20762	TSI	EUR	male	-1.1791097118294096
NA20763	7300	3237	-0.00874033	-63.8044	NA20763	TSI	EUR	male	-0.17502916747919886
NA20764	7300	3296	-0.00845089	-61.6915	NA20764	TSI	EUR	female	1.30112013822464
NA20765	7300	3303	-0.00848738	-61.9579	NA20765	TSI	EUR	male	1.11500334375282
NA20766	7300	3276	-0.008675	-63.3275	NA20766	TSI	EUR	female	0.15815063463645285
NA20767	7300	3253	-0.00875038	-63.8778	NA20767	TSI	EUR	male	-0.22630909508517208
NA20768	7300	3296	-0.00890434	-65.0017	NA20768	TSI	EUR	female	-1.0115067876785464
NA20769	7300	3284	-0.0091783	-67.0016	NA20769	TSI	EUR	female	-2.4087101557873534
NA20770	7300	3223	-0.00892585	-65.1587	NA20770	TSI	EUR	male	-1.12119273637252
NA20771	7300	3347	-0.00882307	-64.4084	NA20771	TSI	EUR	female	-0.5970056834738584
NA20772	7300	3309	-0.00884092	-64.5387	NA20772	TSI	EUR	female	-0.6880380345237036
NA20773	7300	3262	-0.00868189	-63.3778	NA20773	TSI	EUR	female	0.12300921285742733
NA20774	7300	3286	-0.00858184	-62.6474	NA20774	TSI	EUR	female	0.6332933970999787
NA20775	7300	3295	-0.00882918	-64.453	NA20775	TSI	EUR	female	-0.6281648765423401
NA20778	7300	3279	-0.00898419	-65.5846	NA20778	TSI	EUR	male	-1.4187420710780254
NA20783	7300	3248	-0.00858382	-62.6619	NA20783	TSI	EUR	male	0.6231631661696396
NA20785	7300	3267	-0.00867262	-63.3101	NA20785	TSI	EUR	male	0.17030691175285675
NA20786	7300	3258	-0.00890616	-65.015	NA20786	TSI	EUR	female	-1.0207986546698202
NA20787	7300	3297	-0.00864132	-63.0816	NA20787	TSI	EUR	male	0.32994537848262245
NA20790	7300	3269	-0.00879468	-64.2012	NA20790	TSI	EUR	female	-0.452248176662445
NA20792	7300	3322	-0.00875382	-63.9029	NA20792	TSI	EUR	male	-0.2438448741438919
NA20795	7300	3248	-0.00872051	-63.6597	NA20795	TSI	EUR	female	-0.0739364491606104
NA20796	7300	3273	-0.0089411	-65.27	NA20796	TSI	EUR	male	-1.1989509917205428
NA20797	7300	3200	-0.00861893	-62.9182	NA20797	TSI	EUR	female	0.44410260151826597
NA20798	7300	3274	-0.00884986	-64.604	NA20798	TSI	EUR	male	-0.7336590055410025
NA20799	7300	3272	-0.00862393	-62.9547	NA20799	TSI	EUR	female	0.4186023650384536
NA20800	7300	3257	-0.00873667	-63.7777	NA20800	TSI	EUR	female	-0.15637556983506534
NA20801	7300	3250	-0.00900899	-65.7656	NA20801	TSI	EUR	male	-1.5451952985532544
NA20802	7300	3205	-0.00870508	-63.5471	NA20802	TSI	EUR	female	0.004730033788063322
NA20803	7300	3262	-0.00842792	-61.5238	NA20803	TSI	EUR	male	1.4182814987085854
NA20804	7300	3246	-0.00859866	-62.7702	NA20804	TSI	EUR	female	0.5475008206692726
NA20805	7300	3293	-0.00880603	-64.284	NA20805	TSI	EUR	male	-0.5100952884577437
NA20806	7300	3276	-0.00910101	-66.4374	NA20806	TSI	EUR	male	-2.0145393771049243
NA20807	7300	3256	-0.00873964	-63.7994	NA20807	TSI	EUR	female	-0.17153598439977108
NA20808	7300	3234	-0.00866289	-63.2391	NA20808	TSI	EUR	female	0.21991011148070444
NA20809	7300	3228	-0.00883362	-64.4854	NA20809	TSI	EUR	male	-0.6508007028970174
NA20810	7300	3318	-0.00906282	-66.1586	NA20810	TSI	EUR	male	-1.8197594885961381
NA20811	7300	3243	-0.00898875	-65.6179	NA20811	TSI	EUR	male	-1.4420066703870102
NA20812	7300	3252	-0.00883001	-64.4591	NA20812	TSI	EUR	male	-0.6324265598992423
NA20813	7300	3235	-0.00908251	-66.3023	NA20813	TSI	EUR	female	-1.920153570298838
NA20814	7300	3279	-0.00850671	-62.099	NA20814	TSI	EUR	male	1.0164257172514224
NA20815	7300	3215	-0.00916796	-66.9261	NA20815	TSI	EUR	male	-2.355963091288027
NA20818	7300	3257	-0.00879027	-64.169	NA20818	TSI	EUR	female	-0.4297520776309394
NA20819	7300	3245	-0.00847207	-61.8461	NA20819	TSI	EUR	female	1.1931109174087868
NA20821	7300	3295	-0.0086346	-63.0326	NA20821	TSI	EUR	female	0.36417857266099685
NA20822	7300	3321	-0.00859638	-62.7536	NA20822	TSI	EUR	female	0.5590981884929698
NA20826	7300	3254	-0.00829438	-60.549	NA20826	TSI	EUR	female	2.0993124718734784
NA20827	7300	3292	-0.0089957	-65.6686	NA20827	TSI	EUR	male	-1.4774275468123843
NA20828	7300	3255	-0.00893953	-65.2586	NA20828	TSI	EUR	female	-1.1909865342994552
NA20832	7300	3261	-0.00878384	-64.122	NA20832	TSI	EUR	female	-0.39691615668433716
NA20845	7300	3270	-0.0080951	-59.0942	NA20845	GIH	SAS	male	3.115689020663265
NA20846	7300	3214	-0.00856059	-62.4923	NA20846	GIH	SAS	male	0.7416519362237711
NA20847	7300	3242	-0.00832047	-60.7394	NA20847	GIH	SAS	female	1.966292060208934
NA20849	7300	3220	-0.00806548	-58.878	NA20849	GIH	SAS	female	3.2667342570176454
NA20850	7300	3247	-0.0083604	-61.0309	NA20850	GIH	SAS	male	1.762639486678399
NA20851	7300	3230	-0.00867411	-63.321	NA20851	GIH	SAS	female	0.16269177263970847
NA20852	7300	3261	-0.00845889	-61.7499	NA20852	GIH	SAS	male	1.2603197598569453
NA20853	7300	3244	-0.00852925	-62.2635	NA20853	GIH	SAS	female	0.9014999939383045
NA20854	7300	3308	-0.00849232	-61.9939	NA20854	GIH	SAS	female	1.089852425580957
NA20856	7300	3233	-0.00849197	-61.9914	NA20856	GIH	SAS	female	1.0915990171206682
NA20858	7300	3255	-0.00841601	-61.4369	NA20858	GIH	SAS	male	1.4789930206290092
NA20859	7300	3278	-0.00846334	-61.7824	NA20859	GIH	SAS	female	1.2376140698406721
NA20861	7300	3277	-0.00864345	-63.0972	NA20861	GIH	SAS	male	0.31904664727481397
NA20862	7300	3187	-0.00903655	-65.9668	NA20862	GIH	SAS	female	-1.6857609856693565
NA20863	7300	3190	-0.00808937	-59.0524	NA20863	GIH	SAS	male	3.144892031207268
NA20864	7300	3249	-0.00850107	-62.0578	NA20864	GIH	SAS	male	1.04520954582589
NA20866	7300	3273	-0.00848633	-61.9502	NA20866	GIH	SAS	male	1.120382845695136
NA20867	7300	3208	-0.00883701	-64.5102	NA20867	GIH	SAS	male	-0.6681268909709697
NA20868	7300	3245	-0.00886919	-64.7451	NA20868	GIH	SAS	female	-0.8322366320424002
NA20869	7300	3167	-0.00851212	-62.1385	NA20869	GIH	SAS	female	0.9888295709239543
NA20870	7300	3273	-0.00839785	-61.3043	NA20870	GIH	SAS	male	1.5716322358953891
NA20872	7300	3274	-0.00891845	-65.1047	NA20872	GIH	SAS	female	-1.083466359114718
NA20874	7300	3235	-0.00813499	-59.3854	NA20874	GIH	SAS	female	2.9122460381174977
NA20875	7300	3215	-0.00826788	-60.3555	NA20875	GIH	SAS	female	2.2344986570472645
NA20876	7300	3173	-0.0086184	-62.9143	NA20876	GIH	SAS	female	0.44682728432021934
NA20877	7300	3231	-0.00821481	-59.9681	NA20877	GIH	SAS	female	2.5051504820411905
NA20878	7300	3277	-0.00866375	-63.2454	NA20878	GIH	SAS	female	0.2155087008006305
NA20881	7300	3241	-0.00836592	-61.0712	NA20881	GIH	SAS	female	1.734484431058229
NA20882	7300	3268	-0.00854321	-62.3654	NA20882	GIH	SAS	female	0.8303089227796023
NA20884	7300	3235	-0.00822134	-60.0158	NA20884	GIH	SAS	male	2.471825515463467
NA20885	7300	3195	-0.00860995	-62.8526	NA20885	GIH	SAS	male	0.48993316352033245
NA20886	7300	3227	-0.00851955	-62.1927	NA20886	GIH	SAS	female	0.9509634663429755
NA20887	7300	3262	-0.0084324	-61.5565	NA20887	GIH	SAS	male	1.3954360813691404
NA20888	7300	3242	-0.00813419	-59.3796	NA20888	GIH	SAS	female	2.9162981304896274
NA20889	7300	3257	-0.00830781	-60.647	NA20889	GIH	SAS	male	2.03084608351673
NA20890	7300	3264	-0.00806034	-58.8405	NA20890	GIH	SAS	male	3.292933130113341
NA20891	7300	3266	-0.00854888	-62.4068	NA20891	GIH	SAS	male	0.8013853668819579
NA20892	7300	3239	-0.00845915	-61.7518	NA20892	GIH	SAS	female	1.258992350286759
NA20894	7300	3208	-0.00795333	-58.0593	NA20894	GIH	SAS	female	3.8387080544428573
NA20895	7300	3247	-0.00853484	-62.3043	NA20895	GIH	SAS	male	0.8729956200101903
NA20896	7300	3281	-0.00885888	-64.6698	NA20896	GIH	SAS	female	-0.7796292948662457
NA20897	7300	3254	-0.00809745	-59.1114	NA20897	GIH	SAS	male	3.1036724708700376
NA20899	7300	3254	-0.00826825	-60.3582	NA20899	GIH	SAS	female	2.2326123381843765
NA20900	7300	3229	-0.00855501	-62.4516	NA20900	GIH	SAS	female	0.7700864464902996
NA20901	7300	3187	-0.00815723	-59.5478	NA20901	GIH	SAS	male	2.798787451697738
NA20902	7300	3267	-0.00830027	-60.592	NA20902	GIH	SAS	female	2.0692710973904154
NA20903	7300	3225	-0.00799632	-58.3731	NA20903	GIH	SAS	male	3.619475884378082
NA20904	7300	3306	-0.00876674	-63.9972	NA20904	GIH	SAS	male	-0.309726307021864
NA20905	7300	3191	-0.00877223	-64.0373	NA20905	GIH	SAS	male	-0.3377416353188622
NA20906	7300	3170	-0.00826503	-60.3347	NA20906	GIH	SAS	female	2.2490302986576776
NA20908	7300	3256	-0.00845886	-61.7497	NA20908	GIH	SAS	female	1.260459487180122
NA20910	7300	3310	-0.00865533	-63.1839	NA20910	GIH	SAS	female	0.25847485267756687
NA20911	7300	3229	-0.00834532	-60.9208	NA20911	GIH	SAS	male	1.8395593780873614
NA21086	7300	3181	-0.00802003	-58.5462	NA21086	GIH	SAS	female	3.498541886168355
NA21087	7300	3255	-0.00842933	-61.5341	NA21087	GIH	SAS	male	1.4110855415649672
NA21088	7300	3236	-0.00809292	-59.0783	NA21088	GIH	SAS	female	3.126797342855841
NA21089	7300	3217	-0.00828684	-60.4939	NA21089	GIH	SAS	female	2.1378073494087553
NA21090	7300	3260	-0.00839503	-61.2837	NA21090	GIH	SAS	male	1.5860241501826204
NA21091	7300	3196	-0.00845473	-61.7195	NA21091	GIH	SAS	male	1.2815583129798553
NA21092	7300	3244	-0.00832889	-60.8009	NA21092	GIH	SAS	male	1.9233259083319976
NA21093	7300	3200	-0.00823412	-60.1091	NA21093	GIH	SAS	male	2.4066427192013786
NA21094	7300	3225	-0.00807858	-58.9736	NA21094	GIH	SAS	male	3.199944596539022
NA21095	7300	3263	-0.00845153	-61.6962	NA21095	GIH	SAS	male	1.29783654612998
NA21097	7300	3224	-0.00820926	-59.9276	NA21097	GIH	SAS	female	2.533445264984542
NA21098	7300	3264	-0.00845982	-61.7567	NA21098	GIH	SAS	male	1.255569030868922
NA21099	7300	3235	-0.00811496	-59.2392	NA21099	GIH	SAS	male	3.014386711359914
NA21100	7300	3284	-0.00840426	-61.3511	NA21100	GIH	SAS	male	1.5389360422719585
NA21101	7300	3235	-0.00818837	-59.7751	NA21101	GIH	SAS	female	2.6399873489070322
NA21102	7300	3251	-0.00874993	-63.8745	NA21102	GIH	SAS	female	-0.22400359425274885
NA21103	7300	3242	-0.00828149	-60.4549	NA21103	GIH	SAS	female	2.165054177428274
NA21104	7300	3225	-0.00842033	-61.4684	NA21104	GIH	SAS	male	1.4569859672286245
NA21105	7300	3217	-0.00827823	-60.4311	NA21105	GIH	SAS	male	2.1816817288863426
NA21106	7300	3288	-0.00846597	-61.8016	NA21106	GIH	SAS	female	1.2242002468156779
NA21107	7300	3260	-0.0079576	-58.0905	NA21107	GIH	SAS	male	3.8169105920272406
NA21108	7300	3281	-0.00840641	-61.3668	NA21108	GIH	SAS	female	1.5279674474025642
NA21109	7300	3232	-0.00809414	-59.0872	NA21109	GIH	SAS	male	3.1205794769744597
NA21110	7300	3260	-0.0084099	-61.3923	NA21110	GIH	SAS	female	1.510152213697491
NA21111	7300	3267	-0.00855038	-62.4178	NA21111	GIH	SAS	male	0.7937003641072188
NA21112	7300	3235	-0.00873134	-63.7388	NA21112	GIH	SAS	male	-0.12919860547712742
NA21113	7300	3290	-0.00864575	-63.114	NA21113	GIH	SAS	male	0.30730955212794514
NA21114	7300	3209	-0.0080389	-58.684	NA21114	GIH	SAS	male	3.402269760499376
NA21115	7300	3205	-0.00823977	-60.1503	NA21115	GIH	SAS	male	2.377858890626906
NA21116	7300	3319	-0.00893975	-65.2602	NA21116	GIH	SAS	male	-1.192104352884869
NA21117	7300	3186	-0.00832595	-60.7794	NA21117	GIH	SAS	male	1.9383465955735266
NA21118	7300	3186	-0.00845829	-61.7455	NA21118	GIH	SAS	male	1.263393760966838
NA21119	7300	3217	-0.00847984	-61.9028	NA21119	GIH	SAS	male	1.1534982212880966
NA21120	7300	3302	-0.00853782	-62.3261	NA21120	GIH	SAS	female	0.8577653417838936
NA21122	7300	3238	-0.00852647	-62.2432	NA21122	GIH	SAS	female	0.9156823172407732
